,qid,block,questionText,questionName,carryForward,choices,recode,description,text,subQuestion,questionType,questionSelector,questionSubSelector,validationForce,validationRequest,validationType,validationSettings,Easy.variable.name,Easy.variable.nameTEMP
2681,QID1485,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently exercise to control your weight and shape and feel either compelled to exercise or distressed if unable to exercise?,ED.ICB.57.1,nan,1,1,"Yes, I currently exercise to control my weight and shape and I feel compelled to do so or distressed if I am unable","Yes, I currently exercise to control my weight and shape and I feel compelled to do so or distressed if I am unable",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently exercise to control your weight and shape and feel either compelled to exercise or distressed if unable to exercise,Inappropriate Compensatory Behaviour - Section E.exercise_control
2682,QID1485,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently exercise to control your weight and shape and feel either compelled to exercise or distressed if unable to exercise?,ED.ICB.57.1,nan,2,0,"No, I've stopped","No, I've stopped",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently exercise to control your weight and shape and feel either compelled to exercise or distressed if unable to exercise,Inappropriate Compensatory Behaviour - Section E.exercise_control
2683,QID1486_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you stopped exercising to control your weight and shape and felt either compelled to exercise or distressed if unable to exercise?,ED.ICB.57.2,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 120.0, 'minimum': 0.0}",nan,How old were you when you stopped exercising to control your weight and shape and _ either compelled to exercise or distressed if unable to exercise,Inappropriate Compensatory Behaviour - Section E.stopped_exercising_control
2684,QID1486_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you stopped exercising to control your weight and shape and felt either compelled to exercise or distressed if unable to exercise?,ED.ICB.57.2,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 120.0, 'minimum': 0.0}",nan,How old were you when you stopped exercising to control your weight and shape and _ either compelled to exercise or distressed if unable to exercise,Inappropriate Compensatory Behaviour - Section E.stopped_exercising_control
2685,QID1487_1,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,"For how long a period of time did you feel compelled to exercise or felt distressed if unable to exercise?

 ",ED.ICB.54.0,nan,1,None,Years,Years,no,Text entry,FORM,None,False,True,nan,nan,Years,Inappropriate Compensatory Behaviour - Section E.Years
2686,QID1487_2,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,"For how long a period of time did you feel compelled to exercise or felt distressed if unable to exercise?

 ",ED.ICB.54.0,nan,2,None,Months,Months,no,Text entry,FORM,None,False,True,nan,nan,Months,Inappropriate Compensatory Behaviour - Section E.Months
2687,QID1487_1,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,"For how long a period of time did you feel compelled to exercise or felt distressed if unable to exercise?

 ",ED.ICB.54.0,nan,1,None,Years,Years,no,Text entry,FORM,None,False,True,nan,nan,Years,Inappropriate Compensatory Behaviour - Section E.Years
2688,QID1487_2,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,"For how long a period of time did you feel compelled to exercise or felt distressed if unable to exercise?

 ",ED.ICB.54.0,nan,2,None,Months,Months,no,Text entry,FORM,None,False,True,nan,nan,Months,Inappropriate Compensatory Behaviour - Section E.Months
2689,QID1488_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you fasted for the first time? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.58.0,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 110.0, 'minimum': 0.0}",nan,How old were you when you fasted for the first time ,Inappropriate Compensatory Behaviour - Section E.fasted_time
2690,QID1488_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you fasted for the first time? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.58.0,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 110.0, 'minimum': 0.0}",nan,How old were you when you fasted for the first time ,Inappropriate Compensatory Behaviour - Section E.fasted_time
2691,QID1489_1,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,For what period of time did you engage in periods of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes),ED.ICB.59.0,nan,1,None,Years,Years,no,Text entry,FORM,None,False,True,nan,nan,Years,Inappropriate Compensatory Behaviour - Section E.Years
2692,QID1489_2,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,For what period of time did you engage in periods of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes),ED.ICB.59.0,nan,2,None,Months,Months,no,Text entry,FORM,None,False,True,nan,nan,Months,Inappropriate Compensatory Behaviour - Section E.Months
2693,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,1,0,<1,Less than once a week,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2694,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2695,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2696,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2697,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,6,4,4,4,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2698,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,7,5,5,5,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2699,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,8,6,6,6,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2700,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,9,7,7,7,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2701,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,10,8,8,8,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2702,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,18,9,9,9,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2703,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,19,10,10,10,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2704,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,20,11,11,11,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2705,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,25,12,12,12,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2706,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,26,13,13,13,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2707,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,27,14,>14,14+,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2708,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,28,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2709,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,1,0,<1,Less than once a week,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2710,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2711,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2712,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2713,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,6,4,4,4,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2714,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,7,5,5,5,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2715,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,8,6,6,6,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2716,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,9,7,7,7,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2717,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,10,8,8,8,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2718,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,18,9,9,9,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2719,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,19,10,10,10,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2720,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,20,11,11,11,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2721,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,25,12,12,12,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2722,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,26,13,13,13,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2723,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,27,14,>14,14+,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2724,QID1490,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a week did you usually fast during these periods?,ED.ICB.60.0,nan,28,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a week did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.week_fast
2725,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,1,0,<1,Less than once a month,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2726,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2727,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2728,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2729,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,18,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2730,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,1,0,<1,Less than once a month,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2731,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2732,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2733,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2734,QID1491,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a month did you usually fast during these periods?,ED.ICB.61.0,nan,18,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a month did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.month_fast
2735,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,1,0,<1,Less than once a year,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2736,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2737,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2738,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2739,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,6,4,4,4,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2740,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,7,5,5,5,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2741,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,8,6,6,6,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2742,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,9,7,7,7,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2743,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,10,8,8,8,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2744,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,11,9,9,9,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2745,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,12,10,10,10,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2746,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,13,11,11,11,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2747,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,14,12,12,12,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2748,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,5,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2749,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,1,0,<1,Less than once a year,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2750,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,2,1,1,1,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2751,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,3,2,2,2,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2752,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,4,3,3,3,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2753,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,6,4,4,4,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2754,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,7,5,5,5,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2755,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,8,6,6,6,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2756,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,9,7,7,7,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2757,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,10,8,8,8,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2758,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,11,9,9,9,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2759,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,12,10,10,10,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2760,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,13,11,11,11,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2761,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,14,12,12,12,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2762,QID1492,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How often a year did you usually fast during these periods?,ED.ICB.62.0,nan,5,-88,Don't know,Don't know,no,Multiple choice,DL,None,False,True,nan,nan,How often a year did you usually fast during these periods,Inappropriate Compensatory Behaviour - Section E.year_fast
2763,QID1493,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently engage in a period of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.63.0,nan,1,1,"Yes, I currently fast","Yes, I currently fast",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently engage in a period of fasting ,Inappropriate Compensatory Behaviour - Section E.engage_period
2764,QID1493,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently engage in a period of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.63.0,nan,2,2,"No, I've stopped","No, I've stopped",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently engage in a period of fasting ,Inappropriate Compensatory Behaviour - Section E.engage_period
2765,QID1493,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently engage in a period of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.63.0,nan,1,1,"Yes, I currently fast","Yes, I currently fast",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently engage in a period of fasting ,Inappropriate Compensatory Behaviour - Section E.engage_period
2766,QID1493,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,Do you currently engage in a period of fasting? (Fasting is not eating for 8 waking hours or more. Please do not include fasting for religious purposes.),ED.ICB.63.0,nan,2,2,"No, I've stopped","No, I've stopped",no,Multiple choice,Single answer,TX,False,nan,nan,nan,Do you currently engage in a period of fasting ,Inappropriate Compensatory Behaviour - Section E.engage_period
2767,QID1494_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you stopped engaging in periods of fasting?,ED.ICB.64.0,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 99.0, 'minimum': 0.0}",nan,How old were you when you stopped engaging in periods of fasting,Inappropriate Compensatory Behaviour - Section E.stopped_engaging_periods
2768,QID1494_TEXT,COPING_EDGI_Inappropriate Compensatory Behaviour - Section E,How old were you when you stopped engaging in periods of fasting?,ED.ICB.64.0,nan,None,nan,nan,nan,nan,Text entry,Text single line,None,False,True,"{'maxDecimals': 0, 'maximum': 99.0, 'minimum': 0.0}",nan,How old were you when you stopped engaging in periods of fasting,Inappropriate Compensatory Behaviour - Section E.stopped_engaging_periods
2770,QID125205983,COPING_Baseline_Eysenck Neuroticism,Does your mood often go up and down?,Q2,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Does your mood often go up and down,Eysenck Neuroticism.mood
2771,QID125205983,COPING_Baseline_Eysenck Neuroticism,Does your mood often go up and down?,Q2,nan,5,0,No,No,no,Multiple choice,Single answer,TX,False,True,nan,nan,Does your mood often go up and down,Eysenck Neuroticism.mood
2772,QID125205983,COPING_Baseline_Eysenck Neuroticism,Does your mood often go up and down?,Q2,nan,4,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,True,nan,nan,Does your mood often go up and down,Eysenck Neuroticism.mood
